Rating,Name,Rating Agency Name,Date,Sector,currentRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,grossProfitMargin,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
A,Company 279,Rating agency 2,07/03/2012,Health Care,-0.517075368,-0.17076236,0.156523229,0.228678855,0.703967235,0.052156721,-0.017960981,-0.26468508,0.073939927,0.045229749,-0.059695632,-0.192614938,0.542104481,0.018213972,0.474658311,-0.165625144,0.513680573,-0.624315459
A,Company 113,Rating agency 2,07/04/2012,Energy,-0.109391506,-0.051740306,0.842316155,-0.034159784,-0.764884535,1.594294282,0.014372128,0.405432909,-0.259196278,0.016324504,-0.458348861,0.350407116,-0.222372758,-0.114756032,-0.073000648,-0.288324266,-0.317448624,-0.12234232
BBB,Company 153,Rating agency 4,07/06/2012,Public Utilities,-1.606932961,-3.525667866,0.026233526,0.142413659,-0.084206624,-0.151386422,-0.15051077,-0.566620452,-1.25189917,0.13285168,0.416038412,0.089384431,-0.583768012,-0.189254517,-0.056913856,0.406084725,0.227270084,0.02438354
BBB,Company 31,Rating agency 4,07/06/2012,Basic Industries,0.030286692,-0.484211292,-0.044540555,0.261377785,-0.960358664,-0.069795636,0.432427073,0.192348355,-0.210604226,0.024682776,-0.279515203,0.060265689,-0.087424199,-0.05166703,0.004054068,0.078724384,-0.229091032,-0.056071601
B,Company 305,Rating agency 4,07/10/2012,Energy,-0.989936208,-2.501824602,0.538345306,1.123399044,0.177103237,0.699394236,0.344980313,-0.475500682,-1.237849113,-0.019497971,-0.881247863,0.133474752,0.163808052,-0.027269267,0.02580481,-0.08376443,0.911240339,-0.617125399
BBB,Company 195,Rating agency 4,07/10/2012,Basic Industries,1.829972093,1.511421929,0.258677573,0.209651026,-0.930023741,0.969788748,0.388021283,0.5482805,-0.150609025,-0.032434925,-1.130617937,0.160416471,-0.024777138,0.008344924,-0.12136454,0.316862383,-0.085370186,0.931161588
BB,Company 274,Rating agency 4,07/12/2012,Basic Industries,0.670790521,0.681008055,0.226169617,-0.520996007,-1.162054962,-0.781013535,-0.022201642,-0.739542475,-0.847178825,0.001365548,-0.584832311,0.329894459,0.222200253,-0.093657153,0.433359067,-0.479820467,-0.332196954,1.314953807
BBB,Company 263,Rating agency 2,7/16/2012,Capital Goods,0.688591253,0.352208243,0.443504228,0.129720833,-0.005678174,-0.242735126,-0.707267362,-0.344168907,0.589856926,-0.037244631,-1.25606609,-0.124176187,0.464233735,0.052341003,0.153637981,-0.012999554,-0.119303149,0.627303794
BB,Company 61,Rating agency 2,7/19/2012,Technology,0.359066327,0.207410328,0.53308021,-0.246924484,-1.339006151,-0.684020908,0.281306448,1.21415097,0.840205851,0.10790097,0.292203033,2.228424179,0.250402992,-0.070320618,-0.088854007,-0.358703894,-0.515214522,0.224542151
BB,Company 467,Rating agency 2,7/20/2012,Technology,-0.031716506,0.742256705,1.086414367,-0.675626992,-0.44864542,-0.887250731,-0.022201642,-0.221733608,0.84329591,0.136780667,0.285444506,-0.743309327,0.40572398,-0.134288132,-0.982547794,-0.766503076,-0.450932553,-0.572595453
A,Company 438,Rating agency 3,7/24/2012,Miscellaneous,-0.001236444,0.873360085,0.206691304,0.077218029,-0.642679107,2.058785358,1.600663314,1.128853769,1.672005307,0.175409305,0.559489569,0.192264335,0.52082037,0.101096793,0.024839679,0.08772398,-0.178543799,1.471417574
BBB,Company 309,Rating agency 3,7/24/2012,Energy,0.256221698,0.882299584,-0.283216667,1.11660495,1.504130735,0.241653267,0.78577279,-0.478361017,-1.15479521,0.072881605,0.097535113,-0.126594217,0.048701873,-0.086585158,0.332994929,-0.329711741,0.446966852,-1.777398613
A,Company 249,Rating agency 4,7/30/2012,Consumer Non-Durables,-1.050517101,-0.324302274,-0.112655386,0.160857509,-0.362915426,1.407214184,1.978145091,0.688337922,0.130684831,0.450682625,1.049133019,0.134762284,0.323238296,-0.035291508,0.050163605,-0.24119034,-0.164386769,0.492132253
BB,Company 370,Rating agency 3,7/30/2012,Energy,-1.035100982,-1.171793434,1.459871445,0.774516538,-1.535747425,-0.52203976,-1.412673533,-2.342012426,-2.386831219,0.059236404,0.034193548,0.29543622,-2.111306947,-0.560530909,0.091709634,0.149423519,3.236016419,-1.049587941
BBB,Company 209,Rating agency 3,7/30/2012,Basic Industries,-0.290365143,0.461117105,-0.621872821,-0.60989271,-0.04088877,-0.741250319,-0.022201642,-0.7746148,-1.179542945,-0.011617347,-0.920426425,0.007017739,-0.62374506,-0.177031029,0.767027758,0.022886057,0.575633974,-0.301909964
BBB,Company 112,Rating agency 3,7/31/2012,Technology,0.110443136,1.130460651,0.396050531,0.187032069,0.42773523,-0.072069891,-0.342079316,-0.261553256,1.058243332,-0.007771503,-0.662547053,-0.054683028,0.514032283,0.029427923,-0.175376895,-0.119958102,0.052529287,-0.3079789
A,Company 207,Rating agency 4,08/01/2012,Consumer Non-Durables,0.265729758,0.677352255,0.238305814,0.097353275,0.854464111,1.654871334,0.840263394,0.933119251,0.639148193,0.117426026,1.535690469,0.13895607,0.606669907,-0.019252487,0.148849265,-0.321711136,-0.257910136,-0.123486576
BBB,Company 111,Rating agency 3,08/03/2012,Transportation,-0.62230213,0.159974073,0.179817844,0.507504187,1.5012967,-0.167297477,0.232358684,-0.588413316,-1.258750446,0.090271914,0.266367434,0.373795279,0.620937346,0.23188902,0.054161835,0.325714492,0.210820038,-0.98637808
BB,Company 222,Rating agency 4,08/06/2012,Consumer Services,0.592417471,0.925936999,0.790907996,0.117820867,-0.359477753,0.36391352,0.049720353,0.156705348,0.765075705,0.006151405,-0.471816074,0.127677804,0.349360877,-0.098257566,0.104404678,-0.55146288,-0.114375644,2.470839404
CC,Company 46,Rating agency 2,08/06/2012,Capital Goods,-0.269004914,-0.008591059,-0.201980693,-1.544874354,-1.25537486,-2.714109734,2.030260087,0.886434925,0.638118327,-0.519798052,2.619774344,-1.669438152,0.077012975,0.028957147,-0.475075395,0.269255659,-0.477938978,0.33656507
B,Company 401,Rating agency 3,08/07/2012,Basic Industries,0.145199918,-0.477969507,0.727061921,-0.431729368,-1.252259704,-0.721610539,-0.022201642,0.310273073,-0.267959795,0.081892483,0.157415129,0.192739195,1.717548374,-6.399551167,-0.108449923,-2.463162021,-0.643985513,0.060050383
BB,Company 257,Rating agency 4,08/09/2012,Basic Industries,0.181609493,0.297572941,0.345178372,-0.023834394,-0.950432364,0.141401307,0.035721666,0.252585354,-0.22262025,0.058485237,0.060092601,0.153919914,-0.360918394,-0.129321149,-0.042457104,-0.244058301,-0.219378857,0.682073344
BBB,Company 430,Rating agency 4,08/10/2012,Consumer Services,-0.313803121,0.435746622,0.17597475,-0.228188574,1.507056147,-0.400812105,-1.139811696,0.257532185,0.149554388,-0.018173077,-0.870719121,0.361593173,0.15001625,0.94666616,-0.104873417,1.975660356,-0.250280504,-1.777398613
BBB,Company 405,Rating agency 3,08/10/2012,Consumer Services,-1.121819661,-1.154984003,-2.446369468,-0.232482984,-0.94516742,-0.30040157,-0.060144778,0.20543142,0.801318171,0.322466475,0.903082305,0.155357245,-1.655127442,-1.320687442,-0.127490075,0.980465268,-0.06481414,0.890668671
A,Company 214,Rating agency 4,8/13/2012,Technology,2.006711189,1.850820475,0.432546277,1.020403034,-0.066753222,1.273690835,0.509995556,0.299130993,0.29720225,-0.095704796,-3.227035373,-0.098714683,0.271499098,-0.06399962,0.071024732,-0.329604692,0.254112407,0.045601269
B,Company 238,Rating agency 4,8/14/2012,Energy,-1.61878141,-3.069077367,0.236396809,1.027001258,1.526959721,0.046341349,-0.170696738,-1.158965297,-1.6740954,0.030346459,-0.206954815,0.193468068,0.621587915,0.315239155,0.037032232,0.484251306,1.181931912,-1.777398613
B,Company 119,Rating agency 4,8/14/2012,Health Care,-0.149155142,0.041309628,0.649948332,0.001781147,1.496726491,-0.063135794,-0.015670981,-0.32354397,0.184413231,0.194079761,0.649739033,0.175263464,0.107916038,0.091066964,0.015597955,0.452471526,-0.158083974,-1.777398613
B,Company 454,Rating agency 4,8/16/2012,Technology,-0.087733339,0.674886468,0.592277852,-0.19110837,-0.750020718,0.846943542,-0.022201642,0.971963337,1.288426556,-0.38172816,2.755445799,0.192586162,0.238464323,0.01408707,-0.213625674,0.027672253,-0.401015312,0.839475305
BBB,Company 186,Rating agency 3,8/16/2012,Energy,-0.546331504,0.430325846,0.167744687,0.901966433,-0.245847914,2.215234056,1.092322977,0.292973806,-0.525299563,-0.00548506,-0.720994659,0.15788234,-0.175971171,2.256049605,-0.237833402,4.015293473,0.277950516,0.104280439
A,Company 130,Rating agency 3,8/20/2012,Capital Goods,-0.132126248,-0.22499624,0.481243096,0.073468769,-0.676620068,0.495664334,0.881035388,0.184493269,0.201662899,0.265611361,0.820251499,0.129240413,-0.048666199,-0.019480107,-0.062663249,0.212994666,-0.372313327,0.346396042
BBB,Company 39,Rating agency 4,8/20/2012,Basic Industries,0.934424678,0.911920021,-2.446369468,-0.236892831,-0.907119506,-0.287262884,-0.968111494,0.392548365,-0.403622598,-0.003356182,-0.633313178,0.080530262,0.181769046,0.204878335,-0.15756194,0.685069193,-0.304128786,0.309100972
BBB,Company 144,Rating agency 4,8/20/2012,Health Care,-0.247454634,0.439751203,0.339203896,0.17582919,-0.344446824,0.222500342,0.429261181,0.318627993,0.728153486,0.032947224,-0.214862599,0.357581059,0.404161396,0.13812308,0.026911842,0.269572134,-0.163211,1.032083636
B,Company 252,Rating agency 3,8/21/2012,Energy,0.224315353,-0.972282836,-0.351576359,-0.163679037,-1.221567107,0.298914436,0.495979927,1.287685944,0.300787017,0.034797771,-0.167772108,-0.128589919,0.468676021,6.01641311,-0.178509522,6.219973238,-0.363441382,0.885837954
BBB,Company 109,Rating agency 3,8/24/2012,Public Utilities,-0.309480643,-0.209039479,0.294246169,-0.133893213,1.502021124,-0.444357542,-1.055793741,-0.80311169,-1.137171388,0.140313938,0.438615189,0.163445654,-0.394388206,-0.124020737,-0.034435538,0.169449947,0.169339077,-0.099706808
BBB,Company 196,Rating agency 4,8/27/2012,Basic Industries,2.038601979,1.783793893,0.184769929,1.370299223,0.065458781,1.934615659,1.14195647,0.032837716,-0.542082772,0.003165336,-0.544231873,0.177637478,0.079309967,-0.093772638,0.073010281,-0.40132008,0.265826894,0.183272574
AA,Company 425,Rating agency 3,8/28/2012,Transportation,0.333850972,0.915441092,0.267713289,-0.328374252,1.529276088,-0.386545216,0.200773234,0.865587467,0.01027791,0.539954753,1.095531189,0.016095428,0.317524575,0.0722562,0.49034277,0.164925478,-0.202907295,-0.728318252
BBB,Company 591,Rating agency 4,09/05/2012,Capital Goods,3.16954016,1.970232554,-1.916668555,-0.092793352,1.520723471,0.276396094,-0.197373403,0.734390874,2.374524377,-0.039022312,-1.291174951,0.158875437,0.575292163,1.260535202,0.236839931,1.773339259,-0.361911498,1.112459269
BBB,Company 321,Rating agency 4,09/06/2012,Capital Goods,0.191200157,-0.204561512,0.780362747,0.120387615,-0.545493631,0.473129289,0.532580396,0.49964491,0.589192836,0.038066242,-0.176017134,0.178220187,0.353928122,0.151942625,-0.105967067,0.355862875,-0.278220343,0.088047512
BB,Company 534,Rating agency 3,09/07/2012,Health Care,1.591264976,0.961950825,-2.446369468,-1.79052882,0.489437407,-1.356723743,-0.022201642,-0.893605179,-0.54417844,-0.046968186,-1.517799173,-0.126355755,1.717548374,-0.149533046,2.975755713,-0.818973495,-0.656382265,-0.799341157
BB,Company 390,Rating agency 4,09/07/2012,Miscellaneous,0.40800826,0.65213406,0.623729587,-0.269932045,0.328495024,-0.325543123,-0.236882071,0.401384416,1.209586341,0.272485658,0.798289222,0.068025625,1.01245313,-0.214725579,0.158227583,-1.094794281,-0.742752368,-0.222279848
BBB,Company 90,Rating agency 4,09/10/2012,Health Care,1.57581601,0.338280012,0.451187516,1.104913001,1.521465187,0.236352506,0.494160645,-0.7340853,0.060517775,0.065375281,0.074082288,-0.017196558,0.490666145,0.128813702,0.167461102,0.170840239,0.382683256,-0.297807633
BB,Company 393,Rating agency 3,09/11/2012,Public Utilities,0.160061155,0.420261191,0.29133442,-0.036995566,-0.703067358,-0.583596409,-1.106291773,-1.042173316,-1.280086997,0.111834821,0.348185123,-1.431893113,-3.667451839,-0.631528333,0.14825356,-0.079782325,-0.195510249,0.096586376
BBB,Company 475,Rating agency 4,09/11/2012,Public Utilities,-0.468507028,0.540780883,0.535167623,0.346220404,0.014064617,0.575748524,-0.407587292,-0.27616255,-0.275704865,-0.057437493,-1.862488882,0.169344281,0.617185016,0.210736939,-0.188897256,0.27978891,0.258998827,-0.459123476
BBB,Company 243,Rating agency 4,09/12/2012,Consumer Durables,-1.464765466,-0.49536758,-2.446369468,0.15218825,-0.272365059,1.712566227,-0.022201642,0.762897571,0.347238497,-8.753538437,1.684102848,0.190922175,0.307388243,-0.006875652,0.244731849,-0.108704008,-0.27130287,0.438970644
B,Company 437,Rating agency 4,9/14/2012,Basic Industries,0.069262594,-0.452208686,-0.490451482,-0.750986418,-1.252733088,-1.722977927,-0.022201642,0.741308667,0.689309659,0.068613178,0.118342725,-0.123757402,1.161821494,-6.399551167,-0.375992996,-2.463162021,-0.691412857,0.106643606
BBB,Company 510,Rating agency 4,9/14/2012,Technology,-0.085110869,-0.442553618,0.229245232,-0.367860195,-1.396558402,0.481625478,-0.373259409,1.876893782,2.374524377,0.074292494,0.150796513,0.097971024,0.585027189,0.287989687,-0.083687383,0.464720748,-0.569999946,0.491289939
BBB,Company 223,Rating agency 3,9/17/2012,Capital Goods,0.045389688,0.170931973,0.12709265,-0.117200567,-0.90386063,0.296370388,0.048526574,0.774197764,0.566139446,0.008282231,-0.447898996,0.066943849,0.091661063,-0.002511124,-0.057084135,0.10428791,-0.411774399,0.55696635
BBB,Company 218,Rating agency 4,9/18/2012,Consumer Non-Durables,0.634021249,0.839012654,-0.206680074,0.02080227,-0.708344402,0.557190076,-0.18930813,0.595755407,0.157792033,-0.068221786,-2.334570084,0.180815533,0.147530915,-0.093523541,-0.033337064,-0.432125767,-0.166025527,1.460356685
BBB,Company 64,Rating agency 4,9/18/2012,Consumer Non-Durables,0.853976755,0.702748244,0.337622309,-0.039021378,-0.979979323,0.411820875,0.203152653,0.675176166,0.000631828,0.014128472,-0.397678639,0.106217531,0.187869204,0.082225514,-0.018444207,0.327160899,-0.266889392,0.576167451
BBB,Company 138,Rating agency 4,9/19/2012,Public Utilities,-1.014744451,-0.603772815,0.296466805,0.099554509,1.512825349,-0.410470202,-0.615184538,-0.930324895,-1.332720784,0.133219606,0.395735819,-0.077074027,-1.061183425,-0.320174494,0.235494585,0.232987286,0.016594351,-1.777398613
B,Company 313,Rating agency 4,9/24/2012,Consumer Non-Durables,1.371920661,0.558998611,0.722021175,-0.136668634,-0.385330646,-0.315279854,-0.169723442,-0.001027833,0.861366565,0.178937408,0.583807046,-0.009139604,0.447277746,-0.075319172,0.211639879,-0.474283127,-0.44834763,0.260154272
BB,Company 139,Rating agency 2,9/24/2012,Miscellaneous,-0.128100762,-0.134049888,0.603619797,-0.748727774,-0.554920475,-1.679850102,-0.022201642,0.875733419,0.500129197,2.211204001,1.523601414,-0.150240608,0.317874123,-0.027637082,0.820145711,-0.200268222,-0.410026992,0.173533797
BBB,Company 282,Rating agency 3,9/25/2012,Consumer Non-Durables,-0.835422817,-0.524870363,0.031153873,0.126997405,-0.444960599,0.397329322,0.556544797,0.2581574,0.285659929,0.106787844,0.301505992,0.141692415,0.337316768,-0.029719619,0.067953913,-0.219707884,-0.171480531,0.598777278
BB,Company 353,Rating agency 2,10/03/2012,Consumer Services,-0.330905464,0.257209934,0.012886448,0.025907372,1.26863343,-0.51105424,-0.887521895,-1.534753168,-1.394226717,0.300760722,0.876365923,-0.488265036,0.024422065,-0.09272187,0.347802172,-0.351573631,0.320996338,-0.782430011
A,Company 122,Rating agency 2,10/12/2012,Energy,0.665020852,0.409702596,0.361340064,0.128790974,-0.75567174,1.34579031,0.58972819,0.865072683,0.507410712,-0.024377255,-0.971776852,0.072014792,0.162923795,0.042808635,0.014943484,0.213984562,-0.346003964,0.629178146
BB,Company 500,Rating agency 3,10/12/2012,Technology,0.08564772,0.321234187,0.279564221,-1.486755489,-0.862392038,-4.474481633,-0.022201642,0.843400531,0.668576026,0.465372601,1.039462506,-0.107366709,0.987321758,-0.16991518,-0.416012657,-0.917387211,-0.852183052,1.067425716
A,Company 42,Rating agency 4,10/17/2012,Health Care,-1.203530112,0.147174693,-0.786550945,-0.133561258,1.408859894,0.681483158,0.210079213,0.848196076,1.477493193,0.042588434,-0.080483146,0.174814554,0.461929115,0.099965629,-0.046910681,0.118940375,-0.419684756,-1.462880807
B,Company 201,Rating agency 3,10/17/2012,Energy,-1.0037007,-1.277445703,0.255392315,0.058317143,1.479248389,-0.179348327,-0.107170725,-0.557876011,-1.264904783,0.20324647,0.686461554,0.204715374,0.607117389,0.064831929,-0.098755666,-0.061124531,0.632165832,-1.777398613
BB,Company 372,Rating agency 3,10/17/2012,Consumer Services,1.582237566,1.341907067,-2.446369468,-0.136946434,-0.589218727,0.782919136,-0.115034679,1.162345102,0.97958855,-0.069310845,-2.419249595,0.173006258,0.314736147,-0.04770521,-0.00803339,-0.280716372,-0.343440733,1.126302346
BBB,Company 36,Rating agency 4,10/17/2012,Transportation,-0.66234557,0.124245529,0.042169222,0.505036556,0.949383774,0.224210361,0.379608337,-0.531013224,-1.230621296,0.117642612,0.379467034,0.18561073,-0.219770694,-0.116844244,-0.019424349,-0.33528074,0.131018175,-0.614325187
B,Company 114,Rating agency 4,10/18/2012,Basic Industries,3.16954016,1.488072119,-1.17105769,0.564917972,1.492076448,-0.460756543,0.341414955,-0.493187895,0.967567481,0.082599313,0.185536315,-2.27934829,0.608654413,-0.244503308,0.442945402,-1.481100214,-0.932482566,0.89262012
BBB,Company 435,Rating agency 2,10/19/2012,Basic Industries,0.741934029,0.367169842,0.655613832,-0.091239821,-0.314906963,0.309525003,0.245899451,0.570323271,0.723945413,0.080387035,0.1808227,0.1127293,0.375827655,-0.06834666,0.088646964,-0.405810212,-0.379261102,0.167029322
A,Company 212,Rating agency 4,10/22/2012,Basic Industries,1.029315944,0.52691733,0.090219094,-0.267480734,-1.320988887,-0.075443801,-0.860518303,0.846677609,0.276695619,-0.030052009,-1.063579266,0.131196986,-0.215810065,-0.108019483,0.123466471,-0.213384958,-0.430670605,1.178498623
BBB,Company 26,Rating agency 4,10/24/2012,Energy,-1.292597621,-0.458863606,0.457122758,0.139893195,0.52820386,-0.233728154,-0.573628686,-0.339409854,-1.077285436,-0.021658154,-0.898420425,1.950897817,-0.74676622,-0.200204377,-0.137040881,0.003712761,0.13346376,-0.561397364
A,Company 288,Rating agency 4,10/26/2012,Basic Industries,2.052753685,1.706455296,0.523648137,0.881027905,-0.272836536,-0.50148474,-0.641725581,-0.89668086,-0.899538993,-0.077169262,-2.940312629,0.51551012,0.607726967,-0.050776509,-0.020335943,-0.428359797,0.535244359,0.205470685
BBB,Company 259,Rating agency 3,10/26/2012,Capital Goods,0.236679538,-1.045064418,-2.446369468,-0.430355588,-1.08669278,-0.702027374,-0.022201642,0.091280882,-0.334460519,-0.001907275,-0.570404506,0.446150706,-0.468345201,-0.142805443,0.404730362,-0.34058252,-0.421324375,0.038393995
B,Company 296,Rating agency 3,10/31/2012,Transportation,0.826386976,1.30550319,1.108787417,1.311079424,-0.402533119,0.188918754,-0.01097405,-1.167352152,-1.388531344,0.016906622,-0.457854225,-0.130273484,0.366866565,0.466921464,-0.123758195,0.990210728,0.455009698,0.223841748
A,Company 177,Rating agency 4,11/01/2012,Capital Goods,-0.218732018,0.092189591,0.374006036,-0.467693827,-0.074930185,-0.45449293,-0.022201642,0.406816948,0.749120348,0.081570723,0.185902421,1.107793576,0.452043817,0.114505272,0.321756689,0.176100393,-0.352143699,0.301516792
